_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
1943,10658308,SUFIA'S HAIR & MAKEUP,"3150 EGLINTON AVE E, UNIT-7",Ear Piercing,Pass,2024-08-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.22268, 43.74282]]}"
1944,10658566,JEN EVOY MAKEUP STUDIO,850 THE QUEENSWAY,Aesthetics,Pass,2023-09-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50958, 43.62505]]}"
1945,10658566,JEN EVOY MAKEUP STUDIO,850 THE QUEENSWAY,Barbering & Hairdressing,Pass,2023-09-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50958, 43.62505]]}"
1946,10658652,ONYX,"181 BAY ST, UNIT-C380",Nails,Pass,2024-09-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.37849, 43.64748]]}"
1947,10658652,ONYX,"181 BAY ST, UNIT-C380",Nails,Pass,2023-08-22,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.37849, 43.64748]]}"
1948,10659071,ORIENTAL HAIR SALON,938 GERRARD ST E,Barbering & Hairdressing,Pass,2024-09-09,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.34084, 43.66824]]}"
1949,10659261,HIP- HAIRS IN PLACE CONTINUED,2739 DANFORTH AVE,Aesthetics,Pass,2024-07-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29741, 43.68903]]}"
1950,10659261,HIP- HAIRS IN PLACE CONTINUED,2739 DANFORTH AVE,Barbering & Hairdressing,Pass,2024-07-26,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.29741, 43.68903]]}"
1951,10659276,BLOWDRY LOUNGE BAY STREET,"181 BAY ST, C530",Barbering & Hairdressing,Pass,2024-09-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.37849, 43.64748]]}"
1952,10659276,BLOWDRY LOUNGE BAY STREET,"181 BAY ST, C530",Barbering & Hairdressing,Pass,2023-08-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.37849, 43.64748]]}"
1953,10658056,CANADIAN BEAUTY COLLEGE,"700 LAWRENCE AVE W, 450",Aesthetics,Pass,2024-04-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.44743, 43.71693]]}"
1954,10658056,CANADIAN BEAUTY COLLEGE,"700 LAWRENCE AVE W, 450",Micropigmentation/Microblading,Pass,2024-04-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.44743, 43.71693]]}"
1955,10658056,CANADIAN BEAUTY COLLEGE,"700 LAWRENCE AVE W, 450",Nails,Pass,2024-04-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.44743, 43.71693]]}"
1956,10659446,NERO GENTLEMEN'S GROOMING CLUB,"268 ADELAIDE ST W, UNIT-2",Aesthetics,Pass,2023-08-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38987, 43.64815]]}"
1957,10659446,NERO GENTLEMEN'S GROOMING CLUB,"268 ADELAIDE ST W, UNIT-2",Barbering & Hairdressing,Pass,2023-08-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38987, 43.64815]]}"
1958,10659458,CASTLEFIED HAIR STUDIO,8 KEEWATIN AVE,Barbering & Hairdressing,Pass,2024-10-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39907, 43.71251]]}"
1959,10659602,AMANI HAIR STUDIO,"2439 YONGE ST, A",Barbering & Hairdressing,Pass,2024-11-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.39893, 43.71082]]}"
1960,10659875,MONA SPA NAILS INC,950 QUEEN ST E,Nails,Pass,2024-09-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.34111, 43.66103]]}"
1961,10687787,BEAUTY UNLIMITED,"800 BATHURST ST, UNIT-204",Aesthetics,Pass,2023-11-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41148, 43.66553]]}"
1962,10686989,EYE THE BROWS,"170 NORTH QUEEN ST, UNIT K-22",Aesthetics,Pass,2024-06-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55842, 43.61917]]}"
1963,10686989,EYE THE BROWS,"170 NORTH QUEEN ST, UNIT K-22",Micropigmentation/Microblading,Pass,2024-06-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.55842, 43.61917]]}"
1964,10687625,SKIN + BROWS INK,850 THE QUEENSWAY,Aesthetics,Pass,2023-09-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50958, 43.62505]]}"
1965,10687625,SKIN + BROWS INK,850 THE QUEENSWAY,Micropigmentation/Microblading,Pass,2023-09-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.50958, 43.62505]]}"
1966,10687671,PERFECTION LABORATORY,"3248 YONGE ST, 2 ND FLOOR",Aesthetics,Pass,2024-09-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.40372, 43.72971]]}"
1967,10687671,PERFECTION LABORATORY,"3248 YONGE ST, 2 ND FLOOR",Micropigmentation/Microblading,Pass,2024-09-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.40372, 43.72971]]}"
1968,10687871,P&K PLATINUM HAIR DESIGN,3104 LAKE SHORE BLVD W,Barbering & Hairdressing,Pass,2024-01-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.51364, 43.59914]]}"
1969,10687902,NATURAL BEAUTY ESTHETICS & SPA,2697 EGLINTON AVE E,Aesthetics,Pass,2024-05-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24959, 43.73616]]}"
1970,10687902,NATURAL BEAUTY ESTHETICS & SPA,2697 EGLINTON AVE E,Aesthetics,Conditional Pass,2024-05-28,None,08 - Product Dispensing and Storage,Personal service setting - fail to ensure every product used is stored and dispensed in manner which prevents contamination. Reg. Subsec. 11 (1),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24959, 43.73616]]}"
1971,10687902,NATURAL BEAUTY ESTHETICS & SPA,2697 EGLINTON AVE E,Aesthetics,Conditional Pass,2024-05-28,None,02 - General Setting Requirements,Personal service setting - fail to ensure work surfaces of form and material that can be readily disinfected. Reg. Para. 9 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24959, 43.73616]]}"
1972,10687902,NATURAL BEAUTY ESTHETICS & SPA,2697 EGLINTON AVE E,Aesthetics,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24959, 43.73616]]}"
1973,10687902,NATURAL BEAUTY ESTHETICS & SPA,2697 EGLINTON AVE E,Nails,Pass,2024-05-30,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24959, 43.73616]]}"
1974,10687902,NATURAL BEAUTY ESTHETICS & SPA,2697 EGLINTON AVE E,Nails,Conditional Pass,2024-05-28,None,05 - Single-Use Equipment & Instruments,Personal service setting - single-use instrument not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24959, 43.73616]]}"
1975,10687902,NATURAL BEAUTY ESTHETICS & SPA,2697 EGLINTON AVE E,Nails,Conditional Pass,2024-05-28,None,02 - General Setting Requirements,Personal service setting - fail to ensure work surfaces of form and material that can be readily disinfected. Reg. Para. 9 of subsec. 8 (1),S - Significant,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24959, 43.73616]]}"
1976,10687902,NATURAL BEAUTY ESTHETICS & SPA,2697 EGLINTON AVE E,Nails,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24959, 43.73616]]}"
1977,10687927,RAQUEL DASILVA BROWS BEAUTY,35 LACEY AVE,Aesthetics,Pass,2024-03-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.46819, 43.68941]]}"
1978,10687927,RAQUEL DASILVA BROWS BEAUTY,35 LACEY AVE,Micropigmentation/Microblading,Pass,2024-03-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.46819, 43.68941]]}"
1979,10688359,CHARLOTTE NAIL SPA,590 GERRARD ST E,Aesthetics,Pass,2023-10-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.35212, 43.66579]]}"
1980,10688359,CHARLOTTE NAIL SPA,590 GERRARD ST E,Nails,Pass,2023-10-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.35212, 43.66579]]}"
1981,10721781,EMINENT BEAUTY CENTRE INC,2434 DANFORTH AVE,Aesthetics,Pass,2024-02-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.30469, 43.68782]]}"
1982,10721360,OPHELIA MAQUILLAGE BEAUTY STUDIO,"647 MOUNT PLEASANT RD, UNIT-3",Aesthetics,Pass,2024-02-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3887, 43.70534]]}"
1983,10721360,OPHELIA MAQUILLAGE BEAUTY STUDIO,"647 MOUNT PLEASANT RD, UNIT-3",Micropigmentation/Microblading,Pass,2024-02-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3887, 43.70534]]}"
1984,10721360,OPHELIA MAQUILLAGE BEAUTY STUDIO,"647 MOUNT PLEASANT RD, UNIT-3",Nails,Pass,2024-02-02,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3887, 43.70534]]}"
1985,10721433,INDISH BEAUTY,"108 CORPORATE DR, UNIT 7",Barbering & Hairdressing,Pass,2024-05-03,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24736, 43.78073]]}"
1986,10721510,RF HAIR STUDIO,"979 BLOOR ST W, 2ND FLOOR",Barbering & Hairdressing,Pass,2023-06-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.42938, 43.66118]]}"
1987,10721786,SEVEN EIGHT TATTOO,"16 SOUSA MENDES ST, UPPER FLR",Tattooing,Pass,2022-04-12,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.45341, 43.66112]]}"
1988,10722253,LIKE HONEY STUDIO,3274 DUNDAS ST W,Aesthetics,Pass,2024-09-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47931, 43.66582]]}"
1989,10722253,LIKE HONEY STUDIO,3274 DUNDAS ST W,Aesthetics,Pass,2023-06-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47931, 43.66582]]}"
1990,10722253,LIKE HONEY STUDIO,3274 DUNDAS ST W,Barbering & Hairdressing,Pass,2024-09-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47931, 43.66582]]}"
1991,10722253,LIKE HONEY STUDIO,3274 DUNDAS ST W,Barbering & Hairdressing,Pass,2023-06-23,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.47931, 43.66582]]}"
1992,10724011,PEDI N NAILS,"125 THE QUEENSWAY, UNIT-B2A",Aesthetics,Pass,2023-07-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48227, 43.63058]]}"
1993,10724011,PEDI N NAILS,"125 THE QUEENSWAY, UNIT-B2A",Nails,Pass,2023-07-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48227, 43.63058]]}"
1994,10724805,HAIR M,1072 WILSON AVE,Aesthetics,Pass,2024-10-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48045, 43.72836]]}"
1995,10724805,HAIR M,1072 WILSON AVE,Barbering & Hairdressing,Pass,2024-10-07,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.48045, 43.72836]]}"
1996,10724971,ACE BARBERSHOP,3860 BLOOR ST W,Barbering & Hairdressing,Pass,2024-08-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.53933, 43.64127]]}"
1997,10724971,ACE BARBERSHOP,3860 BLOOR ST W,Barbering & Hairdressing,Pass,2023-04-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.53933, 43.64127]]}"
1998,10759207,MIDNIGHT GARDEN ATELIER,"421 DANFORTH AVE, Unit-2",Tattooing,Pass,2024-05-31,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.35102, 43.67748]]}"
1999,10759207,MIDNIGHT GARDEN ATELIER,"421 DANFORTH AVE, Unit-2",Tattooing,Pass,2023-05-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.35102, 43.67748]]}"
2000,10758531,NAILS FOR YOU,"1800 SHEPPARD AVE E, UNIT-2084",Aesthetics,Pass,2024-05-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3445, 43.77775]]}"
2001,10758531,NAILS FOR YOU,"1800 SHEPPARD AVE E, UNIT-2084",Aesthetics,Conditional Pass,2024-05-14,None,05 - Single-Use Equipment & Instruments,Personal service setting - single-use instrument not discarded immediately after use. Reg. Subsec. 10 (5),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3445, 43.77775]]}"
2002,10758531,NAILS FOR YOU,"1800 SHEPPARD AVE E, UNIT-2084",Aesthetics,Conditional Pass,2024-05-14,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3445, 43.77775]]}"
2003,10758531,NAILS FOR YOU,"1800 SHEPPARD AVE E, UNIT-2084",Aesthetics,Conditional Pass,2024-05-14,None,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3445, 43.77775]]}"
2004,10758531,NAILS FOR YOU,"1800 SHEPPARD AVE E, UNIT-2084",Aesthetics,Pass,2023-10-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,,None,,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3445, 43.77775]]}"
